season,week,Away Team,Home Team,Gel,Hector,Emilio,Sonny
2004,17,DAL,NYG,NYG,NYG,DAL,NYG
2004,17,JAX,LV,JAX,JAX,LV,LV
2004,17,SF,NE,NE,NE,SF,NE
2004,17,NO,CAR,CAR,NO,CAR,CAR
2004,17,PIT,BUF,PIT,PIT,PIT,PIT
2004,17,KC,LAC,KC,LAC,KC,LAC
2004,17,ATL,SEA,SEA,ATL,SEA,SEA
2004,17,NYJ,LA,LA,NYJ,NYJ,LA
2004,17,DET,TEN,DET,TEN,TEN,TEN
2004,17,MIN,WAS,MIN,MIN,MIN,MIN
2004,18,LA,ATL,ATL,ATL,ATL,LA
2004,18,DEN,IND,IND,IND,DEN,IND
2004,18,NYJ,LAC,LAC,LAC,NYJ,LAC
2004,18,MIN,GB,GB,MIN,GB,GB
2004,18,IND,NE,NE,NE,NE,NE
2004,18,NE,PIT,NE,NE,NE,NE
2004,18,NE,PHI,NE,NE,PHI,NE
2004,18,MIN,PHI,PHI,PHI,PHI,PHI
2004,18,ATL,PHI,PHI,ATL,PHI,PHI
2004,18,NYJ,PIT,PIT,PIT,PIT,PIT
2004,18,LA,SEA,SEA,LA,SEA,LA
2005,1,PHI,ATL,ATL,ATL,ATL,ATL
2005,1,HOU,BUF,BUF,BUF,BUF,BUF
2005,1,CIN,CLE,CLE,CLE,CLE,CLE
2005,1,DAL,LAC,LAC,LAC,LAC,LAC
2005,1,GB,DET,DET,DET,DET,DET
2005,1,ARI,NYG,NYG,NYG,NYG,NYG
2005,1,IND,BAL,BAL,BAL,BAL,BAL
2005,1,SEA,JAX,JAX,JAX,JAX,JAX
2005,1,NYJ,KC,KC,KC,KC,KC
2005,1,DEN,MIA,MIA,MIA,MIA,MIA
2005,1,LV,NE,NE,NE,NE,NE
2005,1,NO,CAR,CAR,CAR,CAR,CAR
2005,1,TEN,PIT,PIT,PIT,PIT,PIT
2005,1,LA,SF,SF,SF,SF,SF
2005,1,TB,MIN,MIN,MIN,MIN,MIN
2005,1,CHI,WAS,WAS,WAS,WAS,WAS
2005,2,NE,CAR,NE,NE,NE,NE
2005,2,DET,CHI,CHI,CHI,CHI,CHI
2005,2,CLE,GB,GB,GB,GB,GB
2005,2,MIN,CIN,MIN,CIN,CIN,MIN
2005,2,LAC,DEN,DEN,DEN,DEN,DEN
2005,2,NYG,NO,NYG,NO,NO,NYG
2005,2,JAX,IND,IND,IND,IND,IND
2005,2,MIA,NYJ,NYJ,MIA,NYJ,NYJ
2005,2,KC,LV,LV,LV,KC,LV
2005,2,SF,PHI,PHI,PHI,PHI,PHI
2005,2,PIT,HOU,PIT,PIT,PIT,PIT
2005,2,ATL,SEA,SEA,ATL,ATL,SEA
2005,2,LA,ARI,LA,LA,LA,LA
2005,2,BUF,TB,TB,TB,TB,BUF
2005,2,BAL,TEN,TEN,TEN,TEN,TEN
2005,2,WAS,DAL,DAL,DAL,DAL,DAL
2005,3,ATL,BUF,BUF,ATL,ATL,BUF
2005,3,CIN,CHI,CHI,CHI,CIN,CIN
2005,3,DAL,SF,DAL,SF,DAL,DAL
2005,3,KC,DEN,DEN,KC,DEN,DEN
2005,3,CLE,IND,IND,IND,IND,IND
2005,3,JAX,NYJ,NYJ,NYJ,NYJ,NYJ
2005,3,CAR,MIA,CAR,CAR,MIA,MIA
2005,3,NO,MIN,MIN,NO,MIN,MIN
2005,3,NE,PIT,PIT,NE,PIT,PIT
2005,3,LV,PHI,PHI,PHI,PHI,PHI
2005,3,NYG,LAC,LAC,LAC,LAC,LAC
2005,3,ARI,SEA,SEA,SEA,SEA,SEA
2005,3,TEN,LA,LA,LA,TEN,TEN
2005,3,TB,GB,GB,GB,GB,GB
2005,4,MIN,ATL,ATL,ATL,ATL,ATL
2005,4,SF,ARI,ARI,SF,ARI,SF
2005,4,NYJ,BAL,NYJ,NYJ,NYJ,NYJ
2005,4,GB,CAR,CAR,CAR,GB,CAR
2005,4,HOU,CIN,CIN,CIN,HOU,CIN
2005,4,DEN,JAX,JAX,JAX,DEN,JAX
2005,4,LA,NYG,LA,LA,NYG,NYG
2005,4,IND,TEN,IND,IND,TEN,IND
2005,4,BUF,NO,NO,BUF,NO,BUF
2005,4,DAL,LV,DAL,LV,DAL,DAL
2005,4,PHI,KC,PHI,PHI,PHI,PHI
2005,4,LAC,NE,NE,NE,LAC,NE
2005,4,DET,TB,TB,TB,TB,TB
2005,4,SEA,WAS,WAS,SEA,WAS,WAS
2005,5,MIA,BUF,MIA,MIA,MIA,BUF
2005,5,CAR,ARI,ARI,CAR,CAR,CAR
2005,5,CHI,CLE,CLE,CLE,CLE,CLE
2005,5,PHI,DAL,DAL,PHI,PHI,PHI
2005,5,WAS,DEN,DEN,DEN,DEN,DEN
2005,5,BAL,DET,DET,DET,DET,DET
2005,5,NO,GB,NO,NO,GB,GB
2005,5,IND,SF,IND,IND,SF,IND
2005,5,CIN,JAX,CIN,CIN,JAX,JAX
2005,5,TB,NYJ,TB,NYJ,TB,TB
2005,5,NE,ATL,NE,NE,ATL,NE
2005,5,PIT,LAC,PIT,LAC,PIT,LAC
2005,5,SEA,LA,LA,SEA,SEA,LA
2005,5,TEN,HOU,TEN,HOU,TEN,TEN
2005,6,ATL,NO,ATL,NO,NO,ATL
2005,6,CLE,BAL,CLE,CLE,CLE,BAL
2005,6,NYJ,BUF,BUF,NYJ,NYJ,BUF
2005,6,CAR,DET,DET,DET,DET,CAR
2005,6,MIN,CHI,CHI,MIN,MIN,CHI
2005,6,CIN,TEN,CIN,CIN,TEN,TEN
2005,6,NYG,DAL,DAL,DAL,DAL,DAL
2005,6,NE,DEN,DEN,NE,DEN,NE
2005,6,LA,IND,IND,IND,IND,IND
2005,6,JAX,PIT,PIT,PIT,PIT,PIT
2005,6,WAS,KC,KC,KC,KC,KC
2005,6,LAC,LV,LAC,LAC,LAC,LAC
2005,6,HOU,SEA,SEA,SEA,SEA,SEA
2005,6,MIA,TB,TB,TB,TB,TB
2005,7,NYJ,ATL,ATL,ATL,ATL,NYJ
2005,7,TEN,ARI,TEN,TEN,TEN,TEN
2005,7,BAL,CHI,CHI,CHI,CHI,BAL
2005,7,DET,CLE,CLE,CLE,CLE,CLE
2005,7,DEN,NYG,NYG,DEN,DEN,DEN
2005,7,IND,HOU,IND,IND,IND,IND
2005,7,KC,MIA,KC,KC,KC,KC
2005,7,GB,MIN,MIN,MIN,GB,MIN
2005,7,BUF,LV,BUF,BUF,LV,BUF
2005,7,LAC,PHI,PHI,LAC,PHI,LAC
2005,7,PIT,CIN,CIN,CIN,CIN,CIN
2005,7,DAL,SEA,SEA,SEA,SEA,SEA
2005,7,NO,LA,LA,LA,LA,LA
2005,7,SF,WAS,WAS,WAS,WAS,WAS
2005,8,MIN,CAR,CAR,CAR,CAR,CAR
2005,8,CHI,DET,DET,DET,DET,DET
2005,8,GB,CIN,CIN,CIN,GB,CIN
2005,8,ARI,DAL,DAL,DAL,DAL,DAL
2005,8,PHI,DEN,DEN,PHI,PHI,DEN
2005,8,WAS,NYG,NYG,NYG,WAS,NYG
2005,8,CLE,HOU,CLE,CLE,HOU,HOU
2005,8,MIA,NO,NO,MIA,MIA,MIA
2005,8,BUF,NE,NE,NE,BUF,NE
2005,8,LV,TEN,TEN,TEN,TEN,TEN
2005,8,BAL,PIT,PIT,PIT,PIT,PIT
2005,8,KC,LAC,KC,KC,KC,LAC
2005,8,TB,SF,TB,TB,TB,TB
2005,8,JAX,LA,JAX,LA,JAX,JAX
2005,9,ATL,MIA,ATL,ATL,MIA,ATL
2005,9,CAR,TB,TB,TB,TB,TB
2005,9,CHI,NO,CHI,NO,CHI,CHI
2005,9,TEN,CLE,CLE,TEN,CLE,CLE
2005,9,CIN,BAL,CIN,CIN,CIN,CIN
2005,9,NYG,SF,NYG,NYG,NYG,NYG
2005,9,IND,NE,NE,NE,IND,IND
2005,9,HOU,JAX,JAX,HOU,JAX,JAX
2005,9,LV,KC,KC,KC,KC,KC
2005,9,DET,MIN,DET,MIN,MIN,MIN
2005,9,PIT,GB,PIT,PIT,GB,PIT
2005,9,LAC,NYJ,NYJ,NYJ,NYJ,LAC
2005,9,SEA,ARI,SEA,SEA,SEA,SEA
2005,9,PHI,WAS,PHI,PHI,PHI,WAS
2005,10,KC,BUF,KC,KC,KC,KC
2005,10,NYJ,CAR,CAR,NYJ,CAR,CAR
2005,10,SF,CHI,CHI,CHI,CHI,CHI
2005,10,DAL,PHI,PHI,PHI,PHI,DAL
2005,10,DEN,LV,DEN,DEN,DEN,DEN
2005,10,ARI,DET,DET,DET,DET,DET
2005,10,GB,ATL,ATL,ATL,GB,ATL
2005,10,HOU,IND,IND,IND,IND,IND
2005,10,BAL,JAX,JAX,BAL,BAL,JAX
2005,10,MIN,NYG,NYG,NYG,NYG,NYG
2005,10,NE,MIA,NE,NE,NE,NE
2005,10,CLE,PIT,PIT,PIT,PIT,PIT
2005,10,LA,SEA,SEA,SEA,SEA,SEA
2005,10,WAS,TB,TB,TB,TB,WAS
2005,11,ARI,LA,LA,LA,LA,LA
2005,11,PIT,BAL,PIT,PIT,BAL,PIT
2005,11,CAR,CHI,CHI,CHI,CHI,CAR
2005,11,MIA,CLE,CLE,CLE,MIA,CLE
2005,11,DET,DAL,DAL,DAL,DAL,DAL
2005,11,NYJ,DEN,DEN,DEN,DEN,DEN
2005,11,PHI,NYG,NYG,NYG,PHI,NYG
2005,11,IND,CIN,IND,IND,IND,CIN
2005,11,JAX,TEN,TEN,TEN,TEN,JAX
2005,11,KC,HOU,KC,KC,KC,KC
2005,11,MIN,GB,MIN,MIN,GB,GB
2005,11,NO,NE,NE,NE,NO,NE
2005,11,LV,WAS,LV,LV,WAS,WAS
2005,11,BUF,LAC,LAC,LAC,BUF,LAC
2005,11,SEA,SF,SEA,SEA,SEA,SEA
2005,11,TB,ATL,ATL,TB,TB,ATL
2005,12,ATL,DET,ATL,ATL,ATL,ATL
2005,12,CAR,BUF,CAR,CAR,BUF,CAR
2005,12,CHI,TB,TB,TB,TB,TB
2005,12,BAL,CIN,CIN,BAL,BAL,CIN
2005,12,DEN,DAL,DEN,DEN,DEN,DEN
2005,12,PIT,IND,IND,IND,IND,IND
2005,12,JAX,ARI,JAX,ARI,JAX,ARI
2005,12,NE,KC,KC,NE,KC,KC
2005,12,MIA,LV,LV,LV,MIA,LV
2005,12,CLE,MIN,MIN,CLE,CLE,CLE
2005,12,NO,NYJ,NYJ,NYJ,NYJ,NYJ
2005,12,GB,PHI,PHI,PHI,GB,PHI
2005,12,LAC,WAS,LAC,WAS,WAS,LAC
2005,12,NYG,SEA,SEA,SEA,SEA,SEA
2005,12,LA,HOU,LA,LA,LA,LA
2005,12,SF,TEN,TEN,TEN,TEN,TEN
2005,13,ARI,SF,ARI,SF,ARI,ARI
2005,13,HOU,BAL,BAL,HOU,BAL,BAL
2005,13,ATL,CAR,ATL,CAR,ATL,ATL
2005,13,GB,CHI,CHI,CHI,GB,CHI
2005,13,CIN,PIT,PIT,CIN,PIT,PIT
2005,13,DAL,NYG,DAL,DAL,NYG,DAL
2005,13,TEN,IND,IND,IND,IND,IND
2005,13,JAX,CLE,CLE,JAX,JAX,CLE
2005,13,DEN,KC,DEN,DEN,DEN,DEN
2005,13,BUF,MIA,BUF,MIA,BUF,BUF
2005,13,MIN,DET,MIN,DET,MIN,MIN
2005,13,NYJ,NE,NE,NE,NYJ,NE
2005,13,LV,LAC,LAC,LAC,LV,LAC
2005,13,SEA,PHI,SEA,SEA,SEA,SEA
2005,13,TB,NO,TB,TB,TB,TB
2005,13,WAS,LA,LA,LA,WAS,LA
2005,14,NO,ATL,ATL,NO,ATL,ATL
2005,14,CLE,CIN,CLE,CIN,CLE,CLE
2005,14,KC,DAL,DAL,KC,KC,DAL
2005,14,BAL,DEN,DEN,DEN,DEN,DEN
2005,14,DET,GB,DET,DET,GB,DET
2005,14,NYG,PHI,PHI,NYG,NYG,PHI
2005,14,IND,JAX,IND,IND,IND,IND
2005,14,LV,NYJ,NYJ,LV,LV,NYJ
2005,14,MIA,LAC,LAC,MIA,LAC,LAC
2005,14,LA,MIN,MIN,MIN,MIN,MIN
2005,14,NE,BUF,NE,NE,BUF,NE
2005,14,CHI,PIT,PIT,PIT,CHI,PIT
2005,14,SF,SEA,SEA,SEA,SEA,SEA
2005,14,TB,CAR,CAR,TB,TB,CAR
2005,14,HOU,TEN,TEN,HOU,TEN,TEN
2005,14,WAS,ARI,ARI,WAS,WAS,ARI
2005,15,GB,BAL,BAL,GB,GB,BAL
2005,15,CAR,NO,CAR,CAR,CAR,CAR
2005,15,ATL,CHI,CHI,CHI,CHI,CHI
2005,15,CLE,LV,LV,LV,LV,LV
2005,15,CIN,DET,DET,CIN,CIN,DET
2005,15,DEN,BUF,DEN,DEN,DEN,DEN
2005,15,KC,NYG,KC,KC,NYG,KC
2005,15,ARI,HOU,HOU,HOU,HOU,HOU
2005,15,SF,JAX,JAX,JAX,SF,JAX
2005,15,NYJ,MIA,NYJ,MIA,NYJ,NYJ
2005,15,TB,NE,NE,NE,NE,NE
2005,15,PHI,LA,LA,LA,LA,LA
2005,15,PIT,MIN,PIT,PIT,PIT,PIT
2005,15,LAC,IND,IND,IND,LAC,IND
2005,15,SEA,TEN,SEA,SEA,SEA,SEA
2005,15,DAL,WAS,WAS,WAS,WAS,WAS
2005,16,PHI,ARI,PHI,ARI,PHI,PHI
2005,16,MIN,BAL,BAL,MIN,MIN,BAL
2005,16,BUF,CIN,CIN,CIN,BUF,CIN
2005,16,CHI,GB,CHI,CHI,GB,CHI
2005,16,DAL,CAR,CAR,CAR,CAR,CAR
2005,16,LV,DEN,DEN,DEN,DEN,DEN
2005,16,DET,NO,NO,DET,NO,NO
2005,16,JAX,HOU,HOU,JAX,JAX,JAX
2005,16,LAC,KC,KC,KC,LAC,LAC
2005,16,TEN,MIA,TEN,MIA,MIA,MIA
2005,16,NE,NYJ,NE,NE,NE,NE
2005,16,PIT,CLE,PIT,PIT,PIT,PIT
2005,16,IND,SEA,SEA,SEA,IND,SEA
2005,16,SF,LA,LA,LA,LA,LA
2005,16,ATL,TB,TB,TB,TB,TB
2005,16,NYG,WAS,WAS,WAS,NYG,NYG
2005,17,CAR,ATL,CAR,CAR,CAR,CAR
2005,17,BAL,CLE,BAL,BAL,CLE,BAL
2005,17,DEN,LAC,DEN,LAC,DEN,DEN
2005,17,SEA,GB,SEA,SEA,GB,GB
2005,17,NYG,LV,NYG,NYG,NYG,NYG
2005,17,ARI,IND,IND,IND,IND,IND
2005,17,TEN,JAX,TEN,JAX,TEN,JAX
2005,17,BUF,NYJ,NYJ,NYJ,NYJ,NYJ
2005,17,CIN,KC,CIN,CIN,KC,KC
2005,17,MIA,NE,NE,NE,NE,NE
2005,17,CHI,MIN,CHI,CHI,MIN,CHI
2005,17,DET,PIT,PIT,PIT,PIT,PIT
2005,17,HOU,SF,HOU,SF,HOU,SF
2005,17,LA,DAL,LA,LA,DAL,DAL
2005,17,NO,TB,TB,TB,TB,TB
2005,17,WAS,PHI,WAS,WAS,WAS,WAS
2005,18,CAR,NYG,NYG,CAR,CAR,NYG
2005,18,CAR,CHI,CAR,CAR,CAR,CAR
2005,18,NE,DEN,NE,DEN,DEN,NE
2005,18,JAX,NE,NE,NE,NE,NE
2005,18,PIT,CIN,PIT,CIN,PIT,PIT
2005,18,PIT,IND,PIT,IND,PIT,IND
2005,18,PIT,DEN,PIT,DEN,PIT,DEN
2005,18,SEA,PIT,SEA,SEA,PIT,SEA
2005,18,WAS,SEA,SEA,SEA,SEA,SEA
2005,18,CAR,SEA,SEA,SEA,SEA,SEA
2005,18,WAS,TB,TB,TB,TB,WAS
2006,1,ATL,CAR,ATL,CAR,ATL,CAR
2006,1,SF,ARI,SF,SF,SF,ARI
2006,1,BAL,TB,BAL,TB,TB,TB
2006,1,CHI,GB,CHI,CHI,GB,GB
2006,1,CIN,KC,KC,CIN,CIN,CIN
2006,1,IND,NYG,IND,IND,IND,IND
2006,1,DAL,JAX,JAX,JAX,DAL,JAX
2006,1,NYJ,TEN,TEN,TEN,TEN,TEN
2006,1,MIN,WAS,MIN,WAS,MIN,WAS
2006,1,BUF,NE,NE,NE,NE,NE
2006,1,NO,CLE,CLE,NO,NO,CLE
2006,1,PHI,HOU,HOU,PHI,PHI,PHI
2006,1,MIA,PIT,PIT,PIT,MIA,PIT
2006,1,LAC,LV,LV,LAC,LAC,LAC
2006,1,SEA,DET,SEA,SEA,SEA,SEA
2006,1,DEN,LA,LA,DEN,DEN,DEN
2006,2,TB,ATL,TB,ATL,TB,ATL
2006,2,LV,BAL,BAL,BAL,BAL,BAL
2006,2,BUF,MIA,MIA,MIA,MIA,BUF
2006,2,DET,CHI,CHI,CHI,CHI,CHI
2006,2,CLE,CIN,CIN,CIN,CIN,CIN
2006,2,WAS,DAL,DAL,DAL,WAS,DAL
2006,2,KC,DEN,KC,DEN,DEN,DEN
2006,2,NYG,PHI,PHI,PHI,PHI,PHI
2006,2,HOU,IND,IND,IND,IND,IND
2006,2,PIT,JAX,PIT,PIT,PIT,JAX
2006,2,CAR,MIN,CAR,CAR,MIN,CAR
2006,2,NE,NYJ,NE,NE,NYJ,NYJ
2006,2,NO,GB,NO,NO,GB,NO
2006,2,TEN,LAC,LAC,LAC,TEN,LAC
2006,2,ARI,SEA,SEA,SEA,SEA,SEA
2006,2,LA,SF,LA,LA,LA,LA
2006,3,BAL,CLE,BAL,BAL,CLE,BAL
2006,3,CAR,TB,TB,CAR,TB,CAR
2006,3,CHI,MIN,MIN,MIN,CHI,CHI
2006,3,CIN,PIT,PIT,PIT,PIT,CIN
2006,3,DEN,NE,NE,NE,DEN,NE
2006,3,GB,DET,DET,DET,GB,GB
2006,3,JAX,IND,IND,IND,IND,IND
2006,3,NYJ,BUF,BUF,BUF,NYJ,BUF
2006,3,TEN,MIA,TEN,MIA,TEN,MIA
2006,3,ATL,NO,NO,ATL,NO,NO
2006,3,PHI,SF,PHI,PHI,PHI,PHI
2006,3,NYG,SEA,SEA,SEA,SEA,SEA
2006,3,LA,ARI,LA,LA,ARI,ARI
2006,3,WAS,HOU,WAS,WAS,WAS,WAS
2006,4,ARI,ATL,ATL,ATL,ATL,ATL
2006,4,LAC,BAL,BAL,LAC,BAL,BAL
2006,4,MIN,BUF,MIN,BUF,MIN,MIN
2006,4,NO,CAR,NO,CAR,NO,CAR
2006,4,SEA,CHI,CHI,SEA,SEA,CHI
2006,4,CLE,LV,LV,LV,CLE,LV
2006,4,DAL,TEN,DAL,DAL,DAL,DAL
2006,4,MIA,HOU,HOU,MIA,MIA,MIA
2006,4,IND,NYJ,IND,IND,IND,IND
2006,4,SF,KC,KC,KC,KC,KC
2006,4,NE,CIN,NE,CIN,NE,CIN
2006,4,GB,PHI,PHI,PHI,GB,PHI
2006,4,DET,LA,LA,LA,DET,LA
2006,4,JAX,WAS,JAX,JAX,WAS,JAX
2006,5,CLE,CAR,CAR,CAR,CLE,CAR
2006,5,BUF,CHI,CHI,CHI,BUF,CHI
2006,5,BAL,DEN,BAL,DEN,DEN,DEN
2006,5,WAS,NYG,NYG,WAS,NYG,NYG
2006,5,TEN,IND,IND,IND,IND,IND
2006,5,NYJ,JAX,NYJ,JAX,JAX,JAX
2006,5,KC,ARI,ARI,KC,ARI,KC
2006,5,DET,MIN,MIN,MIN,DET,MIN
2006,5,MIA,NE,NE,NE,NE,NE
2006,5,TB,NO,NO,NO,NO,NO
2006,5,DAL,PHI,PHI,PHI,DAL,PHI
2006,5,PIT,LAC,PIT,LAC,PIT,LAC
2006,5,LV,SF,SF,LV,SF,SF
2006,5,LA,GB,LA,LA,GB,LA
2006,6,CAR,BAL,BAL,BAL,CAR,CAR
2006,6,CHI,ARI,CHI,CHI,CHI,CHI
2006,6,HOU,DAL,DAL,DAL,DAL,DAL
2006,6,LV,DEN,DEN,DEN,DEN,DEN
2006,6,BUF,DET,BUF,DET,BUF,BUF
2006,6,NYG,ATL,ATL,ATL,ATL,ATL
2006,6,MIA,NYJ,NYJ,NYJ,NYJ,NYJ
2006,6,PHI,NO,PHI,PHI,PHI,PHI
2006,6,KC,PIT,PIT,PIT,KC,PIT
2006,6,LAC,SF,LAC,LAC,LAC,LAC
2006,6,SEA,LA,SEA,SEA,SEA,SEA
2006,6,CIN,TB,CIN,CIN,CIN,CIN
2006,6,TEN,WAS,WAS,WAS,WAS,WAS
2006,7,PIT,ATL,ATL,PIT,ATL,PIT
2006,7,CAR,CIN,CIN,CIN,CAR,CIN
2006,7,DEN,CLE,DEN,DEN,DEN,DEN
2006,7,GB,MIA,MIA,MIA,GB,MIA
2006,7,NYG,DAL,DAL,DAL,NYG,DAL
2006,7,JAX,HOU,JAX,JAX,JAX,JAX
2006,7,WAS,IND,IND,IND,IND,IND
2006,7,DET,NYJ,NYJ,DET,NYJ,NYJ
2006,7,LAC,KC,LAC,LAC,LAC,LAC
2006,7,MIN,SEA,SEA,SEA,SEA,SEA
2006,7,NE,BUF,NE,NE,NE,NE
2006,7,ARI,LV,ARI,LV,LV,LV
2006,7,PHI,TB,PHI,PHI,PHI,PHI
2006,8,ATL,CIN,CIN,CIN,ATL,CIN
2006,8,BAL,NO,NO,BAL,NO,NO
2006,8,SF,CHI,CHI,CHI,CHI,CHI
2006,8,NYJ,CLE,NYJ,NYJ,NYJ,NYJ
2006,8,DAL,CAR,CAR,CAR,CAR,CAR
2006,8,ARI,GB,GB,GB,GB,GB
2006,8,TB,NYG,NYG,NYG,NYG,NYG
2006,8,IND,DEN,DEN,IND,IND,IND
2006,8,JAX,PHI,PHI,PHI,JAX,PHI
2006,8,SEA,KC,SEA,SEA,SEA,KC
2006,8,NE,MIN,NE,NE,NE,MIN
2006,8,PIT,LV,PIT,PIT,PIT,PIT
2006,8,LA,LAC,LA,LAC,LAC,LAC
2006,8,HOU,TEN,HOU,TEN,TEN,TEN
2006,9,CIN,BAL,BAL,CIN,BAL,BAL
2006,9,GB,BUF,BUF,BUF,GB,GB
2006,9,DEN,PIT,DEN,DEN,DEN,DEN
2006,9,ATL,DET,ATL,ATL,DET,ATL
2006,9,HOU,NYG,NYG,NYG,NYG,NYG
2006,9,IND,NE,NE,NE,IND,NE
2006,9,TEN,JAX,JAX,JAX,TEN,JAX
2006,9,KC,LA,LA,LA,KC,LA
2006,9,MIA,CHI,CHI,CHI,CHI,CHI
2006,9,NO,TB,NO,TB,TB,NO
2006,9,CLE,LAC,LAC,LAC,LAC,LAC
2006,9,LV,SEA,SEA,SEA,SEA,SEA
2006,9,MIN,SF,MIN,MIN,MIN,MIN
2006,9,DAL,WAS,DAL,WAS,DAL,DAL
2006,10,BAL,TEN,BAL,BAL,TEN,BAL
2006,10,TB,CAR,CAR,CAR,TB,CAR
2006,10,CHI,NYG,CHI,CHI,NYG,NYG
2006,10,CLE,ATL,ATL,ATL,ATL,ATL
2006,10,DAL,ARI,DAL,DAL,DAL,DAL
2006,10,DEN,LV,DEN,DEN,DEN,DEN
2006,10,GB,MIN,MIN,MIN,GB,MIN
2006,10,HOU,JAX,JAX,JAX,HOU,JAX
2006,10,BUF,IND,IND,IND,IND,IND
2006,10,NYJ,NE,NE,NE,NYJ,NE
2006,10,KC,MIA,KC,KC,KC,KC
2006,10,WAS,PHI,PHI,PHI,PHI,PHI
2006,10,NO,PIT,NO,PIT,PIT,PIT
2006,10,LAC,CIN,LAC,CIN,CIN,CIN
2006,10,LA,SEA,SEA,SEA,SEA,SEA
2006,10,SF,DET,DET,DET,DET,DET
2006,11,DET,ARI,ARI,DET,DET,DET
2006,11,ATL,BAL,BAL,BAL,ATL,BAL
2006,11,BUF,HOU,HOU,BUF,BUF,BUF
2006,11,LA,CAR,CAR,LA,CAR,CAR
2006,11,CHI,NYJ,CHI,CHI,NYJ,CHI
2006,11,CIN,NO,NO,CIN,CIN,NO
2006,11,IND,DAL,IND,IND,IND,IND
2006,11,NYG,JAX,JAX,NYG,NYG,NYG
2006,11,LV,KC,KC,KC,KC,KC
2006,11,MIN,MIA,MIN,MIN,MIA,MIA
2006,11,NE,GB,NE,NE,GB,NE
2006,11,PIT,CLE,PIT,PIT,PIT,PIT
2006,11,LAC,DEN,DEN,DEN,DEN,DEN
2006,11,SEA,SF,SEA,SEA,SEA,SEA
2006,11,WAS,TB,WAS,WAS,WAS,WAS
2006,11,TEN,PHI,PHI,PHI,TEN,PHI
2006,12,PIT,BAL,BAL,PIT,PIT,BAL
2006,12,JAX,BUF,JAX,JAX,BUF,JAX
2006,12,CIN,CLE,CIN,CIN,CIN,CIN
2006,12,TB,DAL,DAL,DAL,DAL,DAL
2006,12,PHI,IND,IND,IND,IND,IND
2006,12,HOU,NYJ,NYJ,NYJ,NYJ,NYJ
2006,12,DEN,KC,DEN,DEN,DEN,DEN
2006,12,MIA,DET,MIA,MIA,MIA,MIA
2006,12,ARI,MIN,MIN,MIN,MIN,MIN
2006,12,CHI,NE,NE,NE,CHI,NE
2006,12,NO,ATL,NO,NO,ATL,ATL
2006,12,LV,LAC,LAC,LAC,LV,LAC
2006,12,GB,SEA,SEA,SEA,GB,SEA
2006,12,SF,LA,SF,LA,LA,LA
2006,12,NYG,TEN,NYG,NYG,TEN,NYG
2006,12,CAR,WAS,CAR,WAS,WAS,CAR
2006,13,ATL,WAS,ATL,WAS,ATL,WAS
2006,13,ARI,LA,LA,LA,LA,LA
2006,13,MIN,CHI,CHI,CHI,CHI,CHI
2006,13,KC,CLE,KC,KC,KC,KC
2006,13,BAL,CIN,BAL,CIN,BAL,BAL
2006,13,DAL,NYG,NYG,NYG,NYG,NYG
2006,13,HOU,LV,LV,HOU,HOU,LV
2006,13,JAX,MIA,JAX,MIA,JAX,MIA
2006,13,NYJ,GB,GB,NYJ,GB,GB
2006,13,DET,NE,NE,NE,NE,NE
2006,13,SF,NO,NO,NO,NO,NO
2006,13,CAR,PHI,CAR,PHI,CAR,CAR
2006,13,TB,PIT,PIT,PIT,PIT,PIT
2006,13,LAC,BUF,LAC,LAC,LAC,LAC
2006,13,SEA,DEN,SEA,DEN,DEN,DEN
2006,13,IND,TEN,IND,IND,IND,IND
2006,14,ATL,TB,TB,TB,TB,TB
2006,14,SEA,ARI,SEA,SEA,SEA,SEA
2006,14,BAL,KC,BAL,BAL,KC,BAL
2006,14,BUF,NYJ,NYJ,NYJ,BUF,NYJ
2006,14,CHI,LA,CHI,CHI,CHI,CHI
2006,14,LV,CIN,CIN,CIN,CIN,CIN
2006,14,GB,SF,SF,GB,GB,SF
2006,14,NYG,CAR,CAR,NYG,NYG,CAR
2006,14,IND,JAX,IND,IND,IND,IND
2006,14,NE,MIA,NE,NE,NE,NE
2006,14,MIN,DET,MIN,MIN,MIN,MIN
2006,14,NO,DAL,NO,DAL,NO,DAL
2006,14,PHI,WAS,PHI,WAS,PHI,PHI
2006,14,CLE,PIT,PIT,PIT,PIT,PIT
2006,14,DEN,LAC,LAC,DEN,DEN,LAC
2006,14,TEN,HOU,TEN,TEN,TEN,TEN
2006,15,CLE,BAL,BAL,BAL,CLE,BAL
2006,15,MIA,BUF,MIA,MIA,MIA,MIA
2006,15,TB,CHI,CHI,CHI,CHI,CHI
2006,15,DAL,ATL,ATL,DAL,ATL,ATL
2006,15,DEN,ARI,DEN,DEN,DEN,DEN
2006,15,DET,GB,GB,GB,GB,GB
2006,15,CIN,IND,IND,IND,IND,IND
2006,15,NYJ,MIN,MIN,MIN,NYJ,NYJ
2006,15,HOU,NE,NE,NE,NE,NE
2006,15,PHI,NYG,NYG,NYG,PHI,NYG
2006,15,PIT,CAR,CAR,PIT,PIT,PIT
2006,15,KC,LAC,LAC,LAC,KC,LAC
2006,15,SF,SEA,SEA,SEA,SEA,SEA
2006,15,LA,LV,LA,LA,LV,LA
